data_date,org_code,elec_type,data_value,trade_code
2021-11-01,32413,3,1366790000,U
2021-12-01,32401,3,3123353846,U
2021-12-01,32402,3,5097928403,U
2021-12-01,32403,3,1511489736,U
2021-12-01,32404,3,3367670785,U
2021-12-01,32405,3,10145572067,U
2021-12-01,32406,3,2887407336,U
2021-12-01,32407,3,1188296622,U
2021-12-01,32408,3,1011874712,U
2021-12-01,32409,3,2334464746,U
2021-12-01,32410,3,1502560308,U
2021-12-01,32411,3,1647179342,U
2021-12-01,32412,3,1933168413,U
2021-12-01,32413,3,1455940859,U
2022-01-01,32401,3,3116856814,U
2022-01-01,32402,3,4341642772,U
2022-01-01,32403,3,1446796329,U
2022-01-01,32404,3,2953700856,U
2022-01-01,32405,3,8919426843,U
2022-01-01,32406,3,2587152454,U
2022-01-01,32407,3,1139102536,U
2022-01-01,32408,3,934152992,U
2022-01-01,32409,3,2073304400,U
2022-01-01,32410,3,1371342555,U
2022-01-01,32411,3,1471086224,U
2022-01-01,32412,3,1710146017,U
2022-01-01,32413,3,1250712279,U
2022-02-01,32401,3,2714991157,U
2022-02-01,32402,3,3647295956,U
2022-02-01,32403,3,1219257557,U
2022-02-01,32404,3,2383337225,U
2022-02-01,32405,3,7444211131,U
2022-02-01,32406,3,2129096857,U
2022-02-01,32407,3,975886444,U
2022-02-01,32408,3,776007388,U
2022-02-01,32409,3,1819268971,U
2022-02-01,32410,3,1130306362,U
2022-02-01,32411,3,1225441330,U
2022-02-01,32412,3,1409626846,U
2022-02-01,32413,3,1047318331,U
2022-03-01,32401,3,2935869549,U
2022-03-01,32402,3,4849303975,U
2022-03-01,32403,3,1541277200,U
2022-03-01,32404,3,3096056315,U
2022-03-01,32405,3,9937282650,U
2022-03-01,32406,3,2946503944,U
2022-03-01,32407,3,1076326155,U
2022-03-01,32408,3,1023608360,U
2022-03-01,32409,3,2245779282,U
2022-03-01,32410,3,1448312884,U
2022-03-01,32411,3,1577888962,U
2022-03-01,32412,3,1918490258,U
2022-03-01,32413,3,1404589595,U
2022-04-01,32401,3,2630849127,U
2022-04-01,32402,3,4166150320,U
2022-04-01,32403,3,1123362671,U
2022-04-01,32404,3,2980795572,U
2022-04-01,32405,3,7543781948,U
2022-04-01,32406,3,2411423125,U
2022-04-01,32407,3,1010466037,U
2022-04-01,32408,3,928511313,U
2022-04-01,32409,3,1791839760,U
2022-04-01,32410,3,1308074034,U
2022-04-01,32411,3,1366331198,U
2022-04-01,32412,3,1600982882,U
2022-04-01,32413,3,1148346849,U
2022-05-01,32401,3,2938977108,U
2022-05-01,32402,3,4149402232,U
2022-05-01,32403,3,1498652014,U
2022-05-01,32404,3,3120570321,U
2022-05-01,32405,3,9318188477,U
2022-05-01,32406,3,2750448153,U
2022-05-01,32407,3,1177679778,U
2022-05-01,32408,3,1083488471,U
2022-05-01,32409,3,2019064515,U
2022-05-01,32410,3,1359615243,U
2022-05-01,32411,3,1489602999,U
2022-05-01,32412,3,1833379552,U
2022-05-01,32413,3,1372125354,U
2019-01-01,32401,4,660681397,U
2019-01-01,32402,4,532497175,U
2019-01-01,32403,4,393472779,U
2019-01-01,32404,4,398570873,U
2019-01-01,32405,4,1033137783,U
2019-01-01,32406,4,373577059,U
2019-01-01,32407,4,181113147,U
2019-01-01,32408,4,202070424,U
2019-01-01,32409,4,280285106,U
2019-01-01,32410,4,333892135,U
2019-01-01,32411,4,205586525,U
2019-01-01,32412,4,243864330,U
2019-01-01,32413,4,182976323,U
2019-02-01,32401,4,628345669,U
2019-02-01,32402,4,376944836,U
2019-02-01,32403,4,335783044,U
2019-02-01,32404,4,276640312,U
2019-02-01,32405,4,746531300,U
2019-02-01,32406,4,276354419,U
2019-02-01,32407,4,153799972,U
2019-02-01,32408,4,160172457,U
2019-02-01,32409,4,246802009,U
2019-02-01,32410,4,271741024,U
2019-02-01,32411,4,155933381,U
2019-02-01,32412,4,192130353,U
2019-02-01,32413,4,142345382,U
2019-03-01,32401,4,755955562,U
2019-03-01,32402,4,474803329,U
2019-03-01,32403,4,352732003,U
2019-03-01,32404,4,341297212,U
2019-03-01,32405,4,893526623,U
2019-03-01,32406,4,333675584,U
2019-03-01,32407,4,131236151,U
2019-03-01,32408,4,153665910,U
2019-03-01,32409,4,236438463,U
2019-03-01,32410,4,288650057,U
2019-03-01,32411,4,175131978,U
2019-03-01,32412,4,204007418,U
2019-03-01,32413,4,140978135,U
2019-04-01,32401,4,447305992,U
2019-04-01,32402,4,425865189,U
2019-04-01,32403,4,339193633,U
2019-04-01,32404,4,308628350,U
2019-04-01,32405,4,797791593,U
2019-04-01,32406,4,304528556,U
2019-04-01,32407,4,115755725,U
2019-04-01,32408,4,131850981,U
2019-04-01,32409,4,189528363,U
2019-04-01,32410,4,238800329,U
2019-04-01,32411,4,161775051,U
2019-04-01,32412,4,199283645,U
2019-04-01,32413,4,129409699,U
2019-05-01,32401,4,478279357,U
2019-05-01,32402,4,461721935,U
2019-05-01,32403,4,387795297,U
2019-05-01,32404,4,327598607,U
2019-05-01,32405,4,816759394,U
2019-05-01,32406,4,305586715,U
2019-05-01,32407,4,122919145,U
2019-05-01,32408,4,144328602,U
2019-05-01,32409,4,200078524,U
2019-05-01,32410,4,264938220,U
2019-05-01,32411,4,178728250,U
2019-05-01,32412,4,204304532,U
2019-05-01,32413,4,138922172,U
2019-06-01,32401,4,576245033,U
2019-06-01,32402,4,457310969,U
2019-06-01,32403,4,398709653,U
2019-06-01,32404,4,326981895,U
2019-06-01,32405,4,947538396,U
2019-06-01,32406,4,320536283,U
2019-06-01,32407,4,120783552,U
2019-06-01,32408,4,153102035,U
2019-06-01,32409,4,192735048,U
2019-06-01,32410,4,283948295,U
2019-06-01,32411,4,164257704,U
2019-06-01,32412,4,196149514,U
2019-06-01,32413,4,140919499,U
2019-07-01,32401,4,754339802,U
2019-07-01,32402,4,587243785,U
2019-07-01,32403,4,434584661,U
2019-07-01,32404,4,408289026,U
2019-07-01,32405,4,1112215667,U
2019-07-01,32406,4,391879868,U
2019-07-01,32407,4,178508394,U
2019-07-01,32408,4,195411076,U
2019-07-01,32409,4,250871307,U
2019-07-01,32410,4,335586541,U
2019-07-01,32411,4,204683905,U
2019-07-01,32412,4,242316233,U
2019-07-01,32413,4,201100092,U
2019-08-01,32401,4,805975875,U
2019-08-01,32402,4,636640848,U
2019-08-01,32403,4,434134672,U
2019-08-01,32404,4,443203446,U
2019-08-01,32405,4,1219034791,U
2019-08-01,32406,4,427648765,U
2019-08-01,32407,4,162090310,U
2019-08-01,32408,4,211690202,U
2019-08-01,32409,4,263988472,U
2019-08-01,32410,4,338740143,U
2019-08-01,32411,4,218421372,U
2019-08-01,32412,4,260924912,U
2019-08-01,32413,4,178740908,U
2019-09-01,32401,4,603200751,U
2019-09-01,32402,4,492659184,U
2019-09-01,32403,4,388586941,U
2019-09-01,32404,4,349176235,U
2019-09-01,32405,4,976492770,U
2019-09-01,32406,4,342939712,U
2019-09-01,32407,4,127517982,U
2019-09-01,32408,4,155134361,U
2019-09-01,32409,4,241296169,U
2019-09-01,32410,4,274976604,U
2019-09-01,32411,4,172830684,U
2019-09-01,32412,4,233003606,U
2019-09-01,32413,4,143247884,U
2019-10-01,32401,4,497972207,U
2019-10-01,32402,4,438505240,U
2019-10-01,32403,4,431742236,U
2019-10-01,32404,4,336852555,U
2019-10-01,32405,4,825208046,U
2019-10-01,32406,4,321913584,U
2019-10-01,32407,4,112316172,U
2019-10-01,32408,4,139131900,U
2019-10-01,32409,4,192266105,U
2019-10-01,32410,4,263536650,U
2019-10-01,32411,4,152836223,U
2019-10-01,32412,4,195646676,U
2019-10-01,32413,4,131931771,U
2019-11-01,32401,4,523335755,U
2019-11-01,32402,4,452444598,U
2019-11-01,32403,4,488501325,U
2019-11-01,32404,4,328529784,U
2019-11-01,32405,4,843320567,U
2019-11-01,32406,4,321360642,U
2019-11-01,32407,4,124915069,U
2019-11-01,32408,4,149765952,U
2019-11-01,32409,4,200937965,U
2019-11-01,32410,4,264162909,U
2019-11-01,32411,4,161792726,U
2019-11-01,32412,4,201521044,U
2019-11-01,32413,4,143896681,U
2019-12-01,32401,4,687947150,U
2019-12-01,32402,4,546508501,U
2019-12-01,32403,4,523701375,U
2019-12-01,32404,4,400627164,U
2019-12-01,32405,4,1045841054,U
2019-12-01,32406,4,384106546,U
2019-12-01,32407,4,168555417,U
2019-12-01,32408,4,196966759,U
2019-12-01,32409,4,257857927,U
2019-12-01,32410,4,285097588,U
2019-12-01,32411,4,202576792,U
2019-12-01,32412,4,246771869,U
2019-12-01,32413,4,182248220,U
2020-01-01,32401,4,641965418,U
2020-01-01,32402,4,432793030,U
2020-01-01,32403,4,428884219,U
2020-01-01,32404,4,314577214,U
2020-01-01,32405,4,859017059,U
2020-01-01,32406,4,308391082,U
2020-01-01,32407,4,156415340,U
2020-01-01,32408,4,181425512,U
2020-01-01,32409,4,228944282,U
2020-01-01,32410,4,237550695,U
2020-01-01,32411,4,165865864,U
2020-01-01,32412,4,204142207,U
2020-01-01,32413,4,160938218,U
2020-02-01,32401,4,346247387,U
2020-02-01,32402,4,215780811,U
2020-02-01,32403,4,211045303,U
2020-02-01,32404,4,151530692,U
2020-02-01,32405,4,445069724,U
2020-02-01,32406,4,167731315,U
2020-02-01,32407,4,78221354,U
2020-02-01,32408,4,86340481,U
2020-02-01,32409,4,131198855,U
2020-02-01,32410,4,122918790,U
2020-02-01,32411,4,84731931,U
2020-02-01,32412,4,102449461,U
2020-02-01,32413,4,82577350,U
2020-03-01,32401,4,461544741,U
2020-03-01,32402,4,418078049,U
2020-03-01,32403,4,412477251,U
2020-03-01,32404,4,309315983,U
2020-03-01,32405,4,780918018,U
2020-03-01,32406,4,296671629,U
2020-03-01,32407,4,117186026,U
2020-03-01,32408,4,128134769,U
2020-03-01,32409,4,192643242,U
2020-03-01,32410,4,203182485,U
2020-03-01,32411,4,152229281,U
2020-03-01,32412,4,191623032,U
2020-03-01,32413,4,132358902,U
2020-04-01,32401,4,470539325,U
2020-04-01,32402,4,439336082,U
2020-04-01,32403,4,412959157,U
2020-04-01,32404,4,330450305,U
2020-04-01,32405,4,807800892,U
2020-04-01,32406,4,309504414,U
2020-04-01,32407,4,123195283,U
2020-04-01,32408,4,133471086,U
2020-04-01,32409,4,195191986,U
2020-04-01,32410,4,207542365,U
2020-04-01,32411,4,166495699,U
2020-04-01,32412,4,199255250,U
2020-04-01,32413,4,133310065,U
2020-05-01,32401,4,551661868,U
2020-05-01,32402,4,520180028,U
2020-05-01,32403,4,456186381,U
2020-05-01,32404,4,339130820,U
2020-05-01,32405,4,889874211,U
2020-05-01,32406,4,321673382,U
2020-05-01,32407,4,130516014,U
2020-05-01,32408,4,146642960,U
2020-05-01,32409,4,207681627,U
2020-05-01,32410,4,220067296,U
2020-05-01,32411,4,164075725,U
2020-05-01,32412,4,210562505,U
2020-05-01,32413,4,141868730,U
2020-06-01,32401,4,664302184,U
2020-06-01,32402,4,585125375,U
2020-06-01,32403,4,445545694,U
2020-06-01,32404,4,377236557,U
2020-06-01,32405,4,1030674795,U
2020-06-01,32406,4,360120344,U
2020-06-01,32407,4,150637592,U
2020-06-01,32408,4,168877857,U
2020-06-01,32409,4,238393460,U
2020-06-01,32410,4,248671576,U
2020-06-01,32411,4,194635462,U
2020-06-01,32412,4,227634657,U
2020-06-01,32413,4,159220461,U
2020-07-01,32401,4,719197915,U
2020-07-01,32402,4,652255815,U
2020-07-01,32403,4,377833462,U
2020-07-01,32404,4,418518544,U
2020-07-01,32405,4,1188526470,U
2020-07-01,32406,4,402717397,U
2020-07-01,32407,4,167224067,U
2020-07-01,32408,4,182502392,U
2020-07-01,32409,4,264012162,U
2020-07-01,32410,4,273460818,U
2020-07-01,32411,4,231723988,U
2020-07-01,32412,4,247148097,U
2020-07-01,32413,4,176298680,U
2020-08-01,32401,4,951196315,U
2020-08-01,32402,4,812536501,U
2020-08-01,32403,4,427107322,U
2020-08-01,32404,4,526290079,U
2020-08-01,32405,4,1492637153,U
2020-08-01,32406,4,519448725,U
2020-08-01,32407,4,213266097,U
2020-08-01,32408,4,242416294,U
2020-08-01,32409,4,344362371,U
2020-08-01,32410,4,352012059,U
2020-08-01,32411,4,302026091,U
2020-08-01,32412,4,311922304,U
2020-08-01,32413,4,228486658,U
2020-09-01,32401,4,690003772,U
2020-09-01,32402,4,612752194,U
2020-09-01,32403,4,379155377,U
2020-09-01,32404,4,397460016,U
2020-09-01,32405,4,1112763679,U
2020-09-01,32406,4,397376354,U
2020-09-01,32407,4,163801586,U
2020-09-01,32408,4,179100106,U
2020-09-01,32409,4,258711014,U
2020-09-01,32410,4,269135355,U
2020-09-01,32411,4,230731016,U
2020-09-01,32412,4,244719123,U
2020-09-01,32413,4,178747326,U
2020-10-01,32401,4,545188547,U
2020-10-01,32402,4,524052232,U
2020-10-01,32403,4,381334301,U
2020-10-01,32404,4,344475086,U
2020-10-01,32405,4,937793721,U
2020-10-01,32406,4,352953153,U
2020-10-01,32407,4,140654290,U
2020-10-01,32408,4,152967029,U
2020-10-01,32409,4,229539689,U
2020-10-01,32410,4,235873831,U
2020-10-01,32411,4,199015724,U
2020-10-01,32412,4,218725541,U
2020-10-01,32413,4,151713495,U
2020-11-01,32401,4,614753112,U
2020-11-01,32402,4,556701167,U
2020-11-01,32403,4,407963817,U
2020-11-01,32404,4,372726394,U
2020-11-01,32405,4,992203390,U
2020-11-01,32406,4,396327560,U
2020-11-01,32407,4,159232805,U
2020-11-01,32408,4,171054610,U
2020-11-01,32409,4,247602295,U
2020-11-01,32410,4,261499430,U
2020-11-01,32411,4,220613647,U
2020-11-01,32412,4,234008359,U
2020-11-01,32413,4,172933327,U
2020-12-01,32401,4,890149614,U
2020-12-01,32402,4,721234908,U
2020-12-01,32403,4,511879143,U
2020-12-01,32404,4,484911635,U
2020-12-01,32405,4,1295267885,U
2020-12-01,32406,4,511814266,U
2020-12-01,32407,4,229540033,U
2020-12-01,32408,4,245319029,U
2020-12-01,32409,4,345251232,U
2020-12-01,32410,4,350628601,U
2020-12-01,32411,4,298086362,U
2020-12-01,32412,4,306309107,U
2020-12-01,32413,4,232254506,U
2021-01-01,32401,4,871406423,U
2021-01-01,32402,4,711914892,U
2021-01-01,32403,4,534330887,U
2021-01-01,32404,4,476535700,U
2021-01-01,32405,4,1288680356,U
2021-01-01,32406,4,523032043,U
2021-01-01,32407,4,245093341,U
2021-01-01,32408,4,252013561,U
2021-01-01,32409,4,522544246,U
2021-01-01,32410,4,350116233,U
2021-01-01,32411,4,293457387,U
2021-01-01,32412,4,309291076,U
2021-01-01,32413,4,239429218,U
2021-02-01,32401,4,498929073,U
2021-02-01,32402,4,395095536,U
2021-02-01,32403,4,268711140,U
2021-02-01,32404,4,254377101,U
2021-02-01,32405,4,745085493,U
2021-02-01,32406,4,295001537,U
2021-02-01,32407,4,153131550,U
2021-02-01,32408,4,146729182,U
2021-02-01,32409,4,67823937,U
2021-02-01,32410,4,192159033,U
2021-02-01,32411,4,150384507,U
2021-02-01,32412,4,174426537,U
2021-02-01,32413,4,134629209,U
2021-03-01,32401,4,693735468,U
2021-03-01,32402,4,632117702,U
2021-03-01,32403,4,447484800,U
2021-03-01,32404,4,413783598,U
2021-03-01,32405,4,1115325031,U
2021-03-01,32406,4,459303537,U
2021-03-01,32407,4,183093641,U
2021-03-01,32408,4,190540956,U
2021-03-01,32409,4,286857895,U
2021-03-01,32410,4,290834233,U
2021-03-01,32411,4,249824512,U
2021-03-01,32412,4,264796626,U
2021-03-01,32413,4,206528621,U
2021-04-01,32401,4,606235324,U
2021-04-01,32402,4,573068387,U
2021-04-01,32403,4,411908112,U
2021-04-01,32404,4,374494342,U
2021-04-01,32405,4,1006660582,U
2021-04-01,32406,4,419145189,U
2021-04-01,32407,4,154281525,U
2021-04-01,32408,4,166556549,U
2021-04-01,32409,4,259189123,U
2021-04-01,32410,4,259390607,U
2021-04-01,32411,4,224444060,U
2021-04-01,32412,4,237316643,U
2021-04-01,32413,4,170243163,U
2021-05-01,32401,4,661178402,U
2021-05-01,32402,4,609220007,U
2021-05-01,32403,4,386737793,U
2021-05-01,32404,4,387731014,U
2021-05-01,32405,4,1090146532,U
2021-05-01,32406,4,432244400,U
2021-05-01,32407,4,156209264,U
2021-05-01,32408,4,172719212,U
2021-05-01,32409,4,277544523,U
2021-05-01,32410,4,288801669,U
2021-05-01,32411,4,229423688,U
2021-05-01,32412,4,253419297,U
2021-05-01,32413,4,206026223,U
2021-06-01,32401,4,835089658,U
2021-06-01,32402,4,710262154,U
2021-06-01,32403,4,471833809,U
2021-06-01,32404,4,448509367,U
2021-06-01,32405,4,1267963591,U
2021-06-01,32406,4,498950313,U
2021-06-01,32407,4,193356813,U
2021-06-01,32408,4,222671101,U
2021-06-01,32409,4,337249143,U
2021-06-01,32410,4,295802867,U
2021-06-01,32411,4,268813924,U
2021-06-01,32412,4,284792800,U
2021-06-01,32413,4,234753648,U
2021-07-01,32401,4,988647824,U
2021-07-01,32402,4,879955406,U
2021-07-01,32403,4,505511716,U
2021-07-01,32404,4,558675135,U
2021-07-01,32405,4,1640723656,U
2021-07-01,32406,4,624315156,U
2021-07-01,32407,4,232438998,U
2021-07-01,32408,4,256652248,U
2021-07-01,32409,4,414132689,U
2021-07-01,32410,4,368344137,U
2021-07-01,32411,4,319563267,U
2021-07-01,32412,4,331228643,U
2021-07-01,32413,4,266612337,U
2021-08-01,32401,4,889107310,U
2021-08-01,32402,4,845229444,U
2021-08-01,32403,4,523567627,U
2021-08-01,32404,4,537169733,U
2021-08-01,32405,4,1610053758,U
2021-08-01,32406,4,623778575,U
2021-08-01,32407,4,221950656,U
2021-08-01,32408,4,237004653,U
2021-08-01,32409,4,414714653,U
2021-08-01,32410,4,243211789,U
2021-08-01,32411,4,305536361,U
2021-08-01,32412,4,322293571,U
2021-08-01,32413,4,322577680,U
2021-09-01,32401,4,877680163,U
2021-09-01,32402,4,781533470,U
2021-09-01,32403,4,410363719,U
2021-09-01,32404,4,500499346,U
2021-09-01,32405,4,1414356913,U
2021-09-01,32406,4,544636465,U
2021-09-01,32407,4,193787844,U
2021-09-01,32408,4,220658272,U
2021-09-01,32409,4,359986001,U
2021-09-01,32410,4,301142143,U
2021-09-01,32411,4,286460322,U
2021-09-01,32412,4,288995318,U
2021-09-01,32413,4,236035168,U
2021-10-01,32401,4,705121159,U
2021-10-01,32402,4,649721646,U
2021-10-01,32403,4,466511938,U
2021-10-01,32404,4,428633725,U
2021-10-01,32405,4,1232881463,U
2021-10-01,32406,4,481288421,U
2021-10-01,32407,4,183613493,U
2021-10-01,32408,4,196368459,U
2021-10-01,32409,4,323131653,U
2021-10-01,32410,4,287177306,U
2021-10-01,32411,4,256097639,U
2021-10-01,32412,4,267400443,U
2021-10-01,32413,4,245205290,U
2021-11-01,32401,4,718154256,U
2021-11-01,32402,4,652280729,U
2021-11-01,32403,4,505185497,U
2021-11-01,32404,4,431254648,U
2021-11-01,32405,4,1211115569,U
2021-11-01,32406,4,488606388,U
2021-11-01,32407,4,199823986,U
2021-11-01,32408,4,212854783,U
2021-11-01,32409,4,341826390,U
2021-11-01,32410,4,293640706,U
2021-11-01,32411,4,260531924,U
2021-11-01,32412,4,286890164,U
2021-11-01,32413,4,268662462,U
2021-12-01,32401,4,915837169,U
2021-12-01,32402,4,783079864,U
2021-12-01,32403,4,590580819,U
2021-12-01,32404,4,533331213,U
2021-12-01,32405,4,1453353845,U
2021-12-01,32406,4,586946224,U
2021-12-01,32407,4,249227510,U
2021-12-01,32408,4,267011210,U
2021-12-01,32409,4,432777533,U
2021-12-01,32410,4,353179294,U
2021-12-01,32411,4,317327747,U
2021-12-01,32412,4,322895729,U
2021-12-01,32413,4,325401481,U
2022-01-01,32401,4,941173440,U
2022-01-01,32402,4,757031141,U
2022-01-01,32403,4,573325146,U
2022-01-01,32404,4,517131954,U
2022-01-01,32405,4,1418440064,U
2022-01-01,32406,4,558234140,U
2022-01-01,32407,4,283535338,U
2022-01-01,32408,4,281817869,U
2022-01-01,32409,4,449328475,U
2022-01-01,32410,4,370278850,U
2022-01-01,32411,4,305224341,U
2022-01-01,32412,4,329294946,U
2022-01-01,32413,4,326554961,U
2022-02-01,32401,4,771259179,U
2022-02-01,32402,4,634830315,U
2022-02-01,32403,4,467614720,U
2022-02-01,32404,4,436624797,U
2022-02-01,32405,4,1124070270,U
2022-02-01,32406,4,471834752,U
2022-02-01,32407,4,224299671,U
2022-02-01,32408,4,227961045,U
2022-02-01,32409,4,375754520,U
2022-02-01,32410,4,301081633,U
2022-02-01,32411,4,250607434,U
2022-02-01,32412,4,275290959,U
2022-02-01,32413,4,271699932,U
2022-03-01,32401,4,727056823,U
2022-03-01,32402,4,721808672,U
2022-03-01,32403,4,485514998,U
2022-03-01,32404,4,460484527,U
2022-03-01,32405,4,1280339119,U
2022-03-01,32406,4,561438363,U
2022-03-01,32407,4,164267475,U
2022-03-01,32408,4,223014772,U
2022-03-01,32409,4,378388067,U
2022-03-01,32410,4,320937375,U
2022-03-01,32411,4,271555127,U
2022-03-01,32412,4,300071041,U
2022-03-01,32413,4,307644024,U
2022-04-01,32401,4,660231491,U
2022-04-01,32402,4,604172233,U
2022-04-01,32403,4,389885582,U
2022-04-01,32404,4,447977526,U
2022-04-01,32405,4,935725806,U
2022-04-01,32406,4,431478797,U
2022-04-01,32407,4,158521011,U
2022-04-01,32408,4,190970500,U
2022-04-01,32409,4,339936103,U
2022-04-01,32410,4,281874201,U
2022-04-01,32411,4,225374673,U
2022-04-01,32412,4,244120807,U
2022-04-01,32413,4,256788665,U
2022-05-01,32401,4,744310658,U
2022-05-01,32402,4,653378474,U
2022-05-01,32403,4,562171586,U
2022-05-01,32404,4,485263585,U
2022-05-01,32405,4,1242396604,U
2022-05-01,32406,4,523969881,U
2022-05-01,32407,4,198336477,U
2022-05-01,32408,4,218109456,U
2022-05-01,32409,4,360399194,U
2022-05-01,32410,4,306739685,U
2022-05-01,32411,4,257223490,U
2022-05-01,32412,4,298352802,U
2022-05-01,32413,4,310262039,U
